"gid","lbl.x","val.x","lbl.y","val.y","건축면적","건축물높이","건축물수","건축물연면적","건폐율","고등학생인구수","고령인구수","공동건축물수","생산가능인구수","용적율","유소년인구수","유아인구수","중학생인구수","초등학생인구수","총인구수","연령20대수","연령30대수","연령40대수","연령50대수","연령60대수","연령70대수","연령80대수","연령90대수","연령100대이상수","공시지가","노후건물수20년","노후건물수30년","응급의료시설접근성","보건기관접근성","주차장접근성","토지이용복합도","토지이용압축도","화재발생수","화재재산피해합계","화재재산피해평균","화재인명피해합계","화재인명피해평균","화재진압시간합계","화재진압시간평균","구조발생수","구조대상자수합계","구조대상자수평균","구조사망합계","구조사망평균","구조안전구조합계","구조안전구조평균","구조경상합계","구조경상평균","구조중상합계","구조중상평균","구조행방불명합계구조","구조행방불명평균","구급발생수","전체발생수","화재발생정규화","구조발생정규화","구급발생정규화","전체발생정규화","소요시간","정규화시간","전체시간가중"
"라라54a87a","11.92",11.92,"11.92",11.92,215.32,11.92,322,804.84,63.61,11,319,4,1019,168.75,51,24,9,25,1389,383,200,112,183,215,133,82,12,0,1299313.87,240,129,0.695,2.901,0.602,11,103.31,20,32231,1611.55,1,0.05,15824,791.2,414,114,0.275362319,3,0.007246377,89,0.214975845,14,0.033816425,4,0.009661836,0,0,68,18.5325332692472,0.645161290322581,0.231932773109244,0.348717948717949,1.22581201214977,1.89188094101795,1,2.22581201214977
"라라55b85a","20.94",20.94,"20.94",20.94,426.7,20.94,57,3105.63,47.27,104,849,22,2728,161.01,268,100,103,137,3845,522,502,514,647,658,359,175,24,0,854230.15,26,0,2.114,5.531,0.459,9,70.81,16,22550,1409.375,1,0.0625,4882,305.125,358,120,0.335195531,9,0.025139665,94,0.262569832,14,0.039106145,0,0,1,0.002793296,119,19.7449668105486,0.516129032258065,0.200560224089636,0.61025641025641,1.32694566660411,5.80916375184978,1.1093081675956,2.58129983351514
"라라48a87b","7.84",7.84,"7.84",7.84,947.04,7.84,3,995.37,2.17,0,0,0,0,2.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4098.73,2,0,5.044,6,2.284,1,1.19,0,0,0,0,0,0,0,15,3,0.2,0,0,2,0.133333333,1,0.066666667,0,0,0,0,1,-0.553764283417996,0,0.00840336134453781,0.00512820512820513,0.0135315664727429,13.9073541545764,1.272531873263,1.28975122289474
"라라65a95a","5.22",5.22,"5.22",5.22,94.12,5.22,32,102.67,26.13,0,14,0,11,34.86,0,0,0,0,27,0,0,0,0,12,0,0,0,0,9361.75,22,15,18.417,7.591,13.645,4,1.31,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.79194492757826,0,0.00224089635854342,0,0.00224089635854342,24.2606530979411,1.48120859428074,1.48452782922591
"라라53a94a","4.47",4.47,"4.47",4.47,91.81,4.47,20,95.31,29.85,0,17,0,22,29.56,0,0,0,0,39,0,0,0,7,0,6,6,0,0,58428.23,15,10,10.163,4.401,4.323,5,0.76,1,1204,1204,0,0,517,517,9,1,0.111111111,0,0,0,0,0,0,0,0,0,0,2,-0.160679782902301,0.032258064516129,0.00504201680672269,0.0102564102564103,0.047556491579262,12.5610148628138,1.24539562709458,1.30462227374736
"라라59a80b","6.33",6.33,"6.33",6.33,82.13,6.33,8,95.59,38.23,0,8,0,6,57.01,0,0,0,0,14,0,0,0,0,9,0,0,0,0,12501.84,7,3,11.228,3.093,6.386,4,0.31,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.79194492757826,0,0.00224089635854342,0,0.00224089635854342,11.5804263064356,1.22563129828192,1.22837781099515
"라라71b86a","8.92",8.92,"8.92",8.92,203.9,8.92,42,414.42,32.73,13,57,7,150,56.7,22,10,8,10,229,24,14,28,42,45,19,14,0,0,58769.7,30,21,18.981,1.171,3.936,7,6.96,6,38817,6469.5,0,0,3994,665.6666667,63,7,0.111111111,0,0,7,0.111111111,0,0,0,0,0,0,12,3.43234630935057,0.193548387096774,0.0352941176470588,0.0615384615384615,0.290380966282295,1.25284100936288,1,1.29038096628229
"라라64a75a","4.50",4.5,"4.50",4.5,93.17,4.5,8,93.17,30.51,0,0,0,7,30.51,0,0,0,0,16,0,0,0,0,0,0,0,0,0,4546.5,7,3,17.796,2.093,2.13,2,0.3,2,22238,11119,0,0,17524,8762,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.015319579175487,0.0645161290322581,0.000560224089635854,0,0.0650763531218939,18.9347183812184,1.37386130342013,1.46326718674201
"라라60b93a","7.25",7.25,"7.25",7.25,157.31,7.25,8,158.19,26.21,0,7,0,13,30.32,0,0,0,0,20,6,0,0,0,0,0,0,0,0,57626.38,6,4,11.517,6.13,3.183,2,0.51,2,1636,818,0,0,2164,1082,2,1,0.5,0,0,0,0,0,0,0,0,0,0,0,-0.000260945766070497,0.0645161290322581,0.00112044817927171,0,0.0656365772115298,11.8376069031086,1.23081492177397,1.31160140042009
"라라72b87a","7.75",7.75,"7.75",7.75,407.23,7.75,3,407.23,33.16,0,0,0,0,33.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7468.69,1,0,19.284,2.975,3.065,2,0.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.852179461215926,0,0,0,0,10.125865614901,1.19631378728458,1.19631378728458
"라라57a97b","5.02",5.02,"5.02",5.02,132.49,5.02,32,136.05,26.49,0,21,0,17,26.11,0,0,0,0,38,0,0,0,0,7,14,0,0,0,13978.24,21,14,14.281,4.161,6.902,6,1.69,2,16225,8112.5,0,0,5532,2766,14,2,0.142857143,0,0,2,0.142857143,0,0,0,0,0,0,4,0.470585361773659,0.0645161290322581,0.00784313725490196,0.0205128205128205,0.0928720867999805,13.2335904463689,1.25895177650944,1.37587325517441
"라라59a90a","9.70",9.7,"9.70",9.7,111.16,9.7,18,164.76,24.26,0,12,0,16,40.47,0,0,0,0,31,0,0,0,0,10,0,0,0,0,47001.38,12,12,8.586,3.812,1.513,4,1.19,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.460654992571098,0,0.0145658263305322,0,0.0145658263305322,7.50365386047852,1.14346159459505,1.16011705759755
"라라62b76a","6.90",6.9,"6.90",6.9,149.79,6.9,2,148.5,27.23,0,0,0,0,26.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22237.77,1,0,14.975,2.257,5.644,2,0.12,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.79194492757826,0,0.00224089635854342,0,0.00224089635854342,13.5745446541741,1.26582390552756,1.26866048570801
"라라62a91a","4.08",4.08,"4.08",4.08,55.48,4.08,5,55.48,14.47,0,0,0,0,14.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4026.16,0,0,12.325,6.938,3.484,3,0.11,0,0,0,0,0,0,0,3,1,0.333333333,1,0.333333333,0,0,0,0,0,0,0,0,1,-0.734467884330994,0,0.00168067226890756,0.00512820512820513,0.00680887739711269,19.4058171688758,1.3833565716261,1.39277567691879
"라라47a81b","4.47",4.47,"4.47",4.47,76.63,4.47,20,81.43,12.55,0,0,0,0,13.38,0,0,0,0,6,0,0,0,0,0,0,0,0,0,9406.25,5,3,11.384,1.364,5.7,6,0.65,0,0,0,0,0,0,0,12,3,0.25,2,0.166666667,0,0,1,0.083333333,0,0,0,0,1,-0.598940183646246,0,0.00672268907563025,0.00512820512820513,0.0118508942038354,12.8303636281623,1.25082450705551,1.26564789595619
"라라49a87a","6.58",6.58,"6.58",6.58,175.89,6.58,6,340.04,12.97,0,0,0,0,16.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88948.62,0,0,4.994,5.927,0.362,3,0.82,0,0,0,0,0,0,0,28,2,0.071428571,0,0,1,0.035714286,1,0.035714286,0,0,0,0,2,-0.285466372438899,0,0.0156862745098039,0.0102564102564103,0.0259426847662142,8.67542644551895,1.16707934794713,1.19735651956808
"라라56b85b","8.20",8.2,"8.20",8.2,121.47,8.2,7,226.52,16.46,0,0,0,8,24.55,0,0,0,0,16,0,0,0,0,0,0,0,0,0,55585.89,0,0,1.699,6.156,1.513,4,0.54,2,625,312.5,0,0,237,118.5,19,7,0.368421053,1,0.052631579,3,0.157894737,3,0.157894737,0,0,0,0,4,0.545878528820741,0.0645161290322581,0.0106442577030812,0.0205128205128205,0.0956732072481598,9.12652081905092,1.1761714156304,1.28869950723737
"라라45b92a","3.05",3.05,"3.05",3.05,18,3.05,1,18,2.51,0,0,0,0,2.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1114.19,0,0,30.307,17.683,19.327,1,0.01,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.79194492757826,0,0.00224089635854342,0,0.00224089635854342,19.0099180254185,1.37537699568974,1.378459072991
"라마57b01a","5.51",5.51,"5.51",5.51,71.27,5.51,75,74.84,22.09,0,39,0,27,25.52,0,0,0,0,68,0,0,0,9,18,14,12,0,0,10913.16,69,60,18.588,3.92,9.947,4,2.25,0,0,0,0,0,0,0,23,3,0.130434783,0,0,2,0.086956522,1,0.043478261,0,0,0,0,1,-0.433295216142665,0,0.0128851540616246,0.00512820512820513,0.0180133591898298,19.5372117288924,1.38600490488623,1.41097150907681
"라라56b82b","5.28",5.28,"5.28",5.28,96.84,5.28,34,102.84,21.12,0,13,0,40,22.28,0,0,0,0,55,7,0,6,16,8,0,0,0,0,21707.46,9,3,5.395,3.951,2.885,3,1.34,1,759,759,0,0,132,132,11,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.203098192740151,0.032258064516129,0.0061624649859944,0.00512820512820513,0.0435487346303286,7.93937193271942,1.15224374404333,1.20242250108213
"라라48b96a","4.46",4.46,"4.46",4.46,79.94,4.46,17,78.96,25.43,0,10,0,6,24.3,0,0,0,0,18,0,0,0,0,0,6,0,0,0,7840.4,15,12,11.918,4.044,8.662,3,0.54,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.74952651774041,0,0.00112044817927171,0.00512820512820513,0.00624865330747684,15.1893043962304,1.29837032093071,1.30648338693092
"라라42a89a","4.00",4,"4.00",4,76.6,4,17,75.75,23.09,0,9,0,6,22.98,0,0,0,0,15,0,0,0,0,0,0,0,0,0,8743.82,8,2,18.513,4.963,5.171,4,0.52,2,512,256,0,0,724,362,4,2,0.5,1,0.25,0,0,0,0,0,0,0,0,0,0.0298563210527625,0.0645161290322581,0.00224089635854342,0,0.0667570253908015,11.1793799061679,1.21754797641111,1.29882785758691
"라라41b86a","5.42",5.42,"5.42",5.42,120.3,5.42,5,120.3,15.25,0,6,0,0,15.25,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3541.48,0,0,16.841,4.427,6.625,1,0.24,2,9787,4893.5,0,0,2916,1458,13,6,0.461538462,0,0,1,0.076923077,2,0.153846154,3,0.230769231,0,0,1,0.237919698394194,0.0645161290322581,0.00728291316526611,0.00512820512820513,0.0769272473257293,4.4690332633562,1,1.07692724732573
"라라75b85b","4.88",4.88,"4.88",4.88,79.96,4.88,30,79.49,14.42,0,25,0,12,14.26,0,0,0,0,38,0,0,0,0,10,7,7,0,0,11376.32,20,18,24.28,1.153,3.328,5,0.95,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,-0.661932207674311,0,0.00168067226890756,0.0102564102564103,0.0119370825253178,8.50784544060433,1.16370165598617,1.17759285868852
"라라64a85b","7.83",7.83,"7.83",7.83,198,7.83,1,198,30.46,0,0,0,0,30.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6158.1,0,0,8.997,2.679,1.65,0,0,1,8649,8649,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.396102936672165,0.032258064516129,0.00168067226890756,0,0.0339387367850366,7.97870293090892,1.15303648303227,1.19216908473345
"라라51a95a","4.20",4.2,"4.20",4.2,30,4.2,1,30,8.45,0,0,0,0,8.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6258.16,0,0,9.62,3.076,8.208,1,0.01,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.822062194397093,0,0.00112044817927171,0,0.00112044817927171,12.2522725828265,1.23917274808957,1.24056117693897
"라라65b83b","5.36",5.36,"5.36",5.36,81.7,5.36,37,92.76,29.31,0,39,0,8,37.07,0,0,0,0,47,0,0,0,0,13,14,12,0,0,8869.66,36,26,11.922,1.889,1.843,4,1.37,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,-0.604455164427045,0,0.00112044817927171,0.0153846153846154,0.0165050635638871,10.0624687129765,1.19503598610366,1.21476013101543
"라라70b95a","5.85",5.85,"5.85",5.85,298.28,5.85,16,314.35,15.36,0,6,0,10,15.77,0,0,0,0,16,0,0,0,0,7,0,0,0,0,10109.99,4,1,9.364,1.94,1.938,4,1.43,1,18480,18480,0,0,286,286,31,8,0.258064516,0,0,0,0,5,0.161290323,1,0.032258065,0,0,0,0.0255387987914956,0.032258064516129,0.0173669467787115,0,0.0496250112948405,17.8175155522544,1.35134343502521,1.41840386825154
"라라76b83a","5.90",5.9,"5.90",5.9,110.1,5.9,28,110.06,25.6,0,17,0,14,25.58,0,0,0,0,31,0,0,0,6,8,6,0,0,0,17434.42,18,10,25.168,4.096,2.542,6,1.23,1,3300,3300,0,0,619,619,9,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.305751136215667,0.032258064516129,0.00504201680672269,0,0.0373000813228517,8.60330128450118,1.16562562366211,1.2091035542167
"라라47a91b","4.00",4,"4.00",4,69.12,4,1,69.12,5.68,0,0,0,0,5.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4792.93,0,0,7.42,7.481,3.483,1,0.03,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.822062194397093,0,0.00112044817927171,0,0.00112044817927171,14.308334291429,1.28061385955639,1.28204872102368
"라라56b94a","5.90",5.9,"5.90",5.9,100.93,5.9,32,112.95,28.44,0,12,0,36,33.62,6,0,0,0,54,0,9,0,10,13,0,0,0,0,17377.19,22,15,9.946,4.559,5.792,6,1.45,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,2,-0.556521773808396,0,0.00560224089635854,0.0102564102564103,0.0158586511527688,10.1743090782752,1.19729019327334,1.21627760077709
"라라49a86b","6.73",6.73,"6.73",6.73,183.7,6.73,58,240.07,31.81,0,23,1,49,52.93,0,0,0,0,77,8,9,7,10,22,9,0,0,0,124653.86,17,3,4.373,5.308,0.302,9,5.41,1,1494,1494,0,0,564,564,37,2,0.054054054,0,0,0,0,0,0,0,0,0,0,1,0.188426275904677,0.032258064516129,0.0207282913165266,0.00512820512820513,0.0581145609608608,8.04920789463397,1.15445755130492,1.22154834504695
"라라65b92a","4.03",4.03,"4.03",4.03,83.81,4.03,40,83.7,25.47,0,30,0,10,25.24,0,0,0,0,40,0,0,0,0,7,9,12,0,0,13725.54,39,36,20.222,0.784,9.373,3,1.34,2,199,99.5,0,0,2501,1250.5,11,2,0.181818182,0,0,2,0.181818182,0,0,0,0,0,0,3,0.352873784888726,0.0645161290322581,0.0061624649859944,0.0153846153846154,0.0860632094028679,20.1023540739675,1.39739567531831,1.51766003194189
"라마58a05a","5.29",5.29,"5.29",5.29,79.94,5.29,32,79.58,24.65,0,21,0,17,24.36,0,0,0,0,42,0,0,0,8,0,7,13,0,0,7647.38,27,18,18.51,6.581,2.006,5,1.02,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,-0.661932207674311,0,0.00168067226890756,0.0102564102564103,0.0119370825253178,27.3053213044247,1.54257564080297,1.56098949352878
"라라60b79a","4.31",4.31,"4.31",4.31,167.3,4.31,24,167.3,30.97,0,10,0,12,30.97,0,0,0,0,22,0,0,0,7,0,6,0,0,0,6504.98,21,9,11.487,4.06,8.658,3,1.61,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.746769027350011,0,0.00392156862745098,0,0.00392156862745098,10.030201404933,1.19438561987011,1.19906948504607
"라라61a81b","5.58",5.58,"5.58",5.58,102.07,5.58,35,114.02,29.58,0,28,0,24,34.01,0,0,0,0,52,0,0,8,6,15,11,7,0,0,34839.36,28,15,8.331,4.681,5.248,6,1.55,2,1032,516,0,0,882,441,29,2,0.068965517,1,0.034482759,0,0,1,0.034482759,0,0,0,0,9,1.05914324619832,0.0645161290322581,0.0162464985994398,0.0461538461538462,0.126916473785544,4.77933559469759,1,1.12691647378554
"라라51a95b","8.00",8,"8.00",8,65.48,8,2,86.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1478.25,0,0,10.186,2.408,8.773,2,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.852179461215926,0,0,0,0,15.2993795121693,1.30058894847981,1.30058894847981
"라라36b90b","2.80",2.8,"2.80",2.8,88.02,2.8,4,88.02,18.81,0,6,0,0,18.56,0,0,0,0,10,0,0,0,0,0,0,0,0,0,4002.76,4,1,27.466,3.884,4.065,1,0.14,2,1788,894,0,0,9014,4507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0303782125849034,0.0645161290322581,0,0,0.0645161290322581,12.9076755298861,1.2523827730957,1.33318166168252
"라라50a99b","6.75",6.75,"6.75",6.75,84.73,6.75,1,99.04,10.84,0,0,0,0,12.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3080.68,0,0,15.746,4.59,16.396,1,0.04,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.83712082780651,0,0.000560224089635854,0,0.000560224089635854,25.6749136057753,1.50971383179529,1.51055960985232
"라마53b03a","4.96",4.96,"4.96",4.96,77.27,4.96,35,81.63,20.05,0,19,0,8,22.95,0,0,0,0,27,0,0,0,0,0,0,8,0,0,10076.87,31,23,19.213,4.665,8.044,3,1.14,0,0,0,0,0,0,0,12,1,0.083333333,0,0,0,0,1,0.083333333,0,0,0,0,4,-0.381333153676197,0,0.00672268907563025,0.0205128205128205,0.0272355095884508,18.3349650270813,1.36177292810659,1.39886150774733
"라라48a95b","4.93",4.93,"4.93",4.93,81.57,4.93,34,81.05,24.89,0,19,0,22,24.55,0,0,0,0,41,0,0,0,7,12,6,0,0,0,13690.92,18,12,11.746,5.62,8.49,3,1.02,1,66185,66185,0,0,8637,8637,11,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.275633869396834,0.032258064516129,0.0061624649859944,0,0.0384205295021234,15.7444094068349,1.30955878308824,1.35987272494865
"라라57b99b","3.00",3,"3.00",3,83.34,3,19,83.03,26.77,0,11,0,9,25.98,0,0,0,0,20,0,0,0,0,0,0,6,0,0,12587.67,17,15,17.135,2.468,8.106,2,0.63,2,13878,6939,0,0,744,372,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0.247463351022811,0.0645161290322581,0.00224089635854342,0.0153846153846154,0.0821416407754169,18.2836886214081,1.36073942252928,1.47251279136363
"라라52b90a","5.59",5.59,"5.59",5.59,165.82,5.59,4,221.08,10.81,0,7,0,0,10.81,0,0,0,0,12,0,0,0,0,0,0,0,0,0,25907.12,1,1,3.276,2.466,1.864,3,0.35,2,605,302.5,0,0,4325,2162.5,24,4,0.166666667,0,0,3,0.125,1,0.041666667,0,0,0,0,2,0.476100342554458,0.0645161290322581,0.0134453781512605,0.0102564102564103,0.0882179174399288,6.98040224210179,1.13291515595869,1.2328585716535
"라라77b86b","5.44",5.44,"5.44",5.44,72.65,5.44,20,72.62,16.68,0,19,0,13,16.68,0,0,0,0,34,0,0,0,7,9,8,0,0,0,12882.97,15,14,24.101,2.758,13.995,4,0.58,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.716651760531178,0,0.00504201680672269,0,0.00504201680672269,12.4096046848433,1.24234386749212,1.24860778615174
"라라76b82b","4.00",4,"4.00",4,57.08,4,5,57.08,6.25,0,0,0,0,6.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4237.2,5,3,25.843,4.772,3.177,2,0.11,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.822062194397093,0,0.00112044817927171,0,0.00112044817927171,10.5170566987308,1.20419846955944,1.20554771154213
"라라38b88a","9.40",9.4,"9.40",9.4,210.57,9.4,1,241.32,44.33,0,0,0,0,50.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5055.24,1,0,24.214,1.578,3.834,1,0.1,1,764,764,0,0,1031,1031,10,4,0.4,2,0.2,1,0.1,0,0,1,0.1,0,0,0,-0.29069250280625,0.032258064516129,0.00560224089635854,0,0.0378603054124876,7.11912922027957,1.1357112783426,1.17870965420106
"라라66b85a","4.86",4.86,"4.86",4.86,222.45,4.86,6,236.6,31.15,0,0,0,0,30.41,0,0,0,0,6,0,0,0,0,0,0,0,0,0,4393.47,5,1,12.139,4.102,4.067,3,0.57,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.822062194397093,0,0.00112044817927171,0,0.00112044817927171,13.907334961056,1.27253148640651,1.27395729199352
"라라59b83b","5.93",5.93,"5.93",5.93,137.5,5.93,10,156.95,18.28,0,8,0,10,22.03,0,0,0,0,18,0,0,0,0,7,0,0,0,0,22385.56,3,2,6.456,3.22,3.973,3,0.63,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.83712082780651,0,0.000560224089635854,0,0.000560224089635854,12.7077921450463,1.24835400800715,1.24905336599483
"라라72a83a","5.90",5.9,"5.90",5.9,88.76,5.9,17,86.06,28.02,0,8,0,0,30.79,0,0,0,0,12,0,0,0,0,0,0,0,0,0,5455.35,14,11,24.927,4.938,7.306,6,0.62,1,18694,18694,0,0,1136,1136,7,0,0,0,0,0,0,0,0,0,0,0,0,2,-0.190797049721134,0.032258064516129,0.00392156862745098,0.0102564102564103,0.0464360433999903,13.0422546358622,1.25509529271927,1.31337695220311
"라라71b82b","5.37",5.37,"5.37",5.37,481.81,5.37,7,493.38,29.36,0,0,0,0,32.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2096.72,1,0,24.931,4.942,7.311,2,1.38,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.704350617512161,0,0.00280112044817927,0.00512820512820513,0.0079293255763844,14.1794382306806,1.27801588499232,1.28814968903622
"라라64b83b","6.83",6.83,"6.83",6.83,180,6.83,34,184.63,20.78,0,23,0,24,23.82,0,0,0,0,51,0,6,0,9,10,9,9,0,0,18120.92,20,12,10.845,0.706,0.661,7,2.51,3,31616,10538.66667,0,0,8073,2691,20,2,0.1,0,0,0,0,1,0.05,0,0,1,0.05,4,0.971837786545669,0.0967741935483871,0.0112044817927171,0.0205128205128205,0.128491495853925,7.88474833610455,1.15114277389902,1.29905483085874
"라라51b91a","7.38",7.38,"7.38",7.38,111.91,7.38,30,147.11,28.39,0,19,0,21,38.64,0,0,0,0,42,0,0,0,10,15,0,7,0,0,36115.36,16,12,4.827,4.017,3.178,4,1.77,0,0,0,0,0,0,0,13,8,0.615384615,0,0,4,0.307692308,0,0,0,0,0,0,2,-0.511345873580146,0,0.00728291316526611,0.0102564102564103,0.0175393234216764,5.9832953606209,1.1128178907614,1.13233596365689
"라마58a00b","3.67",3.67,"3.67",3.67,38,3.67,3,38,15.34,0,0,0,0,15.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1815,0,0,18.59,3.922,9.948,1,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.852179461215926,0,0,0,0,24.1888923251401,1.47976221445073,1.47976221445073
"라라63a88b","4.56",4.56,"4.56",4.56,56.42,4.56,6,77.48,21.42,0,0,0,0,29.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,992.47,5,0,9.762,4.39,5.32,1,0.19,0,0,0,0,0,0,0,8,3,0.375,0,0,2,0.25,0,0,0,0,0,0,0,-0.731710393940594,0,0.00448179271708683,0,0.00448179271708683,15.6742709766134,1.3081451025101,1.31400793770342
"라마58b01a","4.40",4.4,"4.40",4.4,63.6,4.4,9,63.6,23.74,0,0,0,0,23.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2972.13,4,4,19.132,4.465,7.639,2,0.23,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.776886294168844,0,0.00280112044817927,0,0.00280112044817927,27.677224223047,1.55007155896582,1.55441349610578
"라라55b89a","11.12",11.12,"11.12",11.12,192.31,11.12,195,924.03,45.26,112,545,26,2515,108.87,287,114,101,141,3347,456,418,425,724,537,211,95,13,0,525644.43,117,41,3.111,2.935,1.29,10,72.07,5,12080,2416,0,0,2381,476.2,222,28,0.126126126,1,0.004504505,21,0.094594595,2,0.009009009,1,0.004504505,2,0.009009009,48,8.02705275677287,0.161290322580645,0.12436974789916,0.246153846153846,0.531813916633651,7.28497852711308,1.13905406692838,1.74481887151905
"라라49b86a","8.22",8.22,"8.22",8.22,112.88,8.22,104,357.01,44.94,23,179,1,432,83.66,74,26,20,40,685,67,68,85,102,138,67,43,6,0,187333.3,62,43,3.794,4.729,1.288,8,15.03,5,5240,1048,0,0,5287,1057.4,103,14,0.13592233,0,0,13,0.126213592,0,0,0,0,0,0,9,3.40618399144167,0.161290322580645,0.057703081232493,0.0461538461538462,0.265147249966984,8.03958681829213,1.15426363295342,1.46031346096792
"라라44b94a","6.05",6.05,"6.05",6.05,105.1,6.05,45,154.06,52.24,0,39,0,42,75.26,0,0,0,0,84,0,7,0,14,27,10,11,0,0,16208.06,42,0,10.701,5.048,5.256,4,2.77,0,0,0,0,0,0,0,21,6,0.285714286,1,0.047619048,0,0,4,0.19047619,1,0.047619048,0,0,8,0.0443372536352827,0,0.0117647058823529,0.041025641025641,0.052790346907994,14.375144655254,1.28196046103378,1.34963559849409
"라라44b96a","5.25",5.25,"5.25",5.25,195.34,5.25,11,210.39,26.11,0,7,0,7,27.05,0,0,0,0,15,0,0,0,0,0,0,0,0,0,8528.78,5,0,12.685,4.169,6.768,6,0.93,1,5328,5328,0,0,6016,6016,20,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.140106168712085,0.032258064516129,0.0112044817927171,0,0.0434625463088461,16.2808499704821,1.32037105253542,1.3777577405511
"라라54a96b","3.25",3.25,"3.25",3.25,39.78,3.25,2,39.78,4.13,0,0,0,0,4.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2605.95,0,0,11.845,3.733,6.158,1,0.03,0,0,0,0,0,0,0,10,1,0.1,0,0,1,0.1,0,0,0,0,0,0,2,-0.556521773808396,0,0.00560224089635854,0.0102564102564103,0.0158586511527688,13.1649574165118,1.25756843814526,1.27751177730654
"라라52b91a","6.05",6.05,"6.05",6.05,85.46,6.05,37,115.26,26.41,0,21,0,36,30.36,0,0,0,0,59,6,6,6,9,12,7,9,0,0,61056.19,13,7,5.13,4.319,3.718,5,1.71,1,4515,4515,0,0,1443,1443,20,2,0.1,0,0,0,0,2,0.1,0,0,0,0,1,-0.0675704920554026,0.032258064516129,0.0112044817927171,0.00512820512820513,0.0485907514370513,6.39046255922936,1.12102458085857,1.17549600762189
"라라57a85b","28.27",28.27,"28.27",28.27,2896.52,28.27,5,21755.91,56.72,0,0,0,13,149.41,0,0,0,0,16,0,7,0,0,0,0,0,0,0,338002.12,0,0,0.511,4.939,0.783,4,43.51,0,0,0,0,0,0,0,118,43,0.36440678,0,0,15,0.127118644,28,0.237288136,0,0,0,0,3,1.14234631106527,0,0.0661064425770308,0.0153846153846154,0.0814910579616462,6.7476145564562,1.1282231856795,1.22016328669738
