"gid","건축면적","건축물높이","건축물수","건축물연면적","건폐율","고등학생인구수","고령인구수","공동건축물수","생산가능인구수","용적율","유소년인구수","유아인구수","중학생인구수","초등학생인구수","총인구수","연령20대수","연령30대수","연령40대수","연령50대수","연령60대수","연령70대수","연령80대수","연령90대수","연령100대이상수","공시지가","노후건물수20년","노후건물수30년","응급의료시설접근성","보건기관접근성","주차장접근성","토지이용복합도","토지이용압축도","화재발생수","화재재산피해합계","화재재산피해평균","화재인명피해합계","화재인명피해평균","화재진압시간합계","화재진압시간평균","구조발생수","구조대상자수합계","구조대상자수평균","구조사망합계","구조사망평균","구조안전구조합계","구조안전구조평균","구조경상합계","구조경상평균","구조중상합계","구조중상평균","구조행방불명합계구조","구조행방불명평균"
"라라49a85a",158.6,14.21,3,497.39,19.75,0,6,0,15,65.27,0,0,0,0,21,0,0,0,0,0,0,0,0,0,322652.27,2,1,4.802,5.364,1.199,2,0.6,1,154,154,0,0,825,825,37,2,0.0540540540540541,0,0,2,0.0540540540540541,0,0,0,0,0,0
"라라67b94a",87.2,5.3,22,85.23,26.38,0,12,0,10,25.59,0,0,0,0,23,0,0,0,0,9,6,0,0,0,17949.07,14,10,14.65,3.831,9.579,4,0.8,1,5825,5825,0,0,611,611,1,0,0,0,0,0,0,0,0,0,0,0,0
"라라67a88b",401.36,12.45,1,429.86,6.83,0,0,0,0,7.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33664.3,0,0,13.383,3.185,5.387,1,0.17,1,1664,1664,0,0,705,705,11,8,0.727272727272727,0,0,2,0.181818181818182,5,0.454545454545455,1,0.0909090909090909,0,0
"라라49a87b",86.58,5.16,20,101.58,17.51,0,9,0,0,23.65,0,0,0,0,14,0,0,0,0,0,8,0,0,0,64299.54,4,2,36.147,37.102,34.028,5,0.81,1,1701,1701,0,0,374,374,33,46,1.39393939393939,0,0,15,0.454545454545455,29,0.878787878787879,0,0,0,0
"라라69b85b",84.65,5.43,27,91.02,32.45,0,20,0,16,32.99,0,0,0,0,36,0,0,0,10,0,6,9,0,0,16735.24,17,13,18.346,2.062,6.277,5,0.98,1,369,369,0,0,508,508,2,0,0,0,0,0,0,0,0,0,0,0,0
"라라58b84b",88.58,5.29,7,98.82,16.36,0,7,0,0,15.83,0,0,0,0,10,0,0,0,0,0,0,0,0,0,24485.82,3,1,2.636,4.055,2.286,4,0.28,1,1650,1650,0,0,120,120,18,2,0.111111111111111,0,0,0,0,2,0.111111111111111,0,0,0,0
"라라56a92a",94.67,5.7,62,102.78,30.41,0,55,0,60,36.99,0,0,0,0,119,8,0,9,17,31,15,18,8,0,72375.07,49,32,8.197,2.811,3.366,5,2.52,4,8174,2043.5,0,0,3617,904.25,20,1,0.05,0,0,0,0,0,0,0,0,0,0
"라라52a87b",169.81,10.44,265,766.07,53.82,67,1095,20,2126,135.93,227,80,79,117,3448,355,344,419,562,692,416,277,38,0,1090742.71,191,138,0.873,1.364,0.143,10,81.2,19,84729,4459.42105263158,1,0.0526315789473684,14702,773.789473684211,418,94,0.22488038277512,6,0.0143540669856459,43,0.102870813397129,34,0.0813397129186603,7,0.0167464114832536,2,0.00478468899521531
"라라59a88a",162.87,5.2,6,162.87,5.96,0,0,0,0,5.96,0,0,0,0,10,0,0,0,0,0,0,0,0,0,79161.54,3,3,3.862,1.428,0.788,2,0.39,2,55,27.5,0,0,1044,522,10,2,0.2,0,0,0,0,1,0.1,1,0.1,0,0
"라라44b85b",84.49,6.12,16,104.64,32.7,0,9,0,8,45.53,0,0,0,0,18,0,0,0,0,0,0,0,0,0,3718.88,1,1,14.068,5.611,5.782,3,0.67,1,106,106,0,0,305,305,22,2,0.0909090909090909,0,0,1,0.0454545454545455,0,0,0,0,0,0
"라라39a91b",73.4,5,2,73.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11365.61,0,0,22.029,2.853,6.51,2,0.06,1,492,492,0,0,929,929,5,0,0,0,0,0,0,0,0,0,0,0,0
"라라55b82a",113.64,7.06,12,146.71,25.73,0,10,0,19,31.8,0,0,0,0,32,0,0,0,0,10,0,0,0,0,63445.66,8,3,6.997,3.552,1.438,4,0.7,1,1743,1743,0,0,980,980,23,4,0.173913043478261,0,0,2,0.0869565217391304,1,0.0434782608695652,1,0.0434782608695652,0,0
"라라57b99a",277.66,10.43,7,377.79,22.36,0,0,0,0,26.18,0,0,0,0,6,0,0,0,0,0,0,0,0,0,7792.13,5,0,16.835,2.438,9.101,4,1.06,2,14248,7124,1,0.5,1024,512,2,0,0,0,0,0,0,0,0,0,0,0,0
"라라51b85a",185.11,15.38,83,1452.67,37.24,63,219,13,1084,43.92,253,85,63,146,1556,164,143,287,278,203,87,32,0,0,344155.95,39,25,3.251,3.957,1.342,9,48.23,6,10485,1747.5,0,0,2458,409.666666666667,163,36,0.220858895705521,2,0.0122699386503067,25,0.153374233128834,5,0.0306748466257669,0,0,2,0.0122699386503067
"라라52a88a",93.55,9.57,469,215.16,58.5,42,519,6,1179,134.35,122,53,35,59,1820,247,210,219,296,289,237,110,23,0,562825.52,364,279,1.072,0.574,0.118,12,40.36,17,57322,3371.88235294118,0,0,7116,418.588235294118,302,52,0.172185430463576,6,0.0198675496688742,31,0.102649006622517,12,0.0397350993377483,3,0.00993377483443709,0,0
"라라49b97a",83.81,9.1,14,107.81,35.65,0,13,0,9,47.47,0,0,0,0,22,0,0,0,0,7,0,0,0,0,4437.05,13,11,12.746,3.553,10.111,2,0.6,4,146563,36640.75,0,0,19400,4850,3,0,0,0,0,0,0,0,0,0,0,0,0
"라라45a96b",40.91,3.88,3,40.91,3.83,0,0,0,0,3.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1342.61,0,0,12.947,2.214,5.133,1,0.05,2,3337,1668.5,0,0,4941,2470.5,3,0,0,0,0,0,0,0,0,0,0,0,0
"라라46b80b",141.51,16,6,179.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2149.13,0,0,11.329,1.472,5.61,1,0.43,1,4950,4950,0,0,402,402,6,0,0,0,0,0,0,0,0,0,0,0,0
"라라58a80a",117.1,4.65,4,160.58,21,0,0,0,0,26.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19341.36,2,1,10.843,12.347,10.056,2,0.3,1,252,252,0,0,83,83,2,2,1,0,0,2,1,0,0,0,0,0,0
"라라55b84a",421.96,51.22,28,6636.94,53.62,111,167,22,2473,168.02,833,407,111,389,3473,296,653,773,436,222,56,14,0,0,809193.78,0,0,3.204,6.202,0.85,4,74.33,13,32802,2523.23076923077,0,0,9466,728.153846153846,148,39,0.263513513513513,0,0,34,0.22972972972973,4,0.027027027027027,1,0.00675675675675676,0,0
"라라56b91a",480.68,8.37,23,1593.07,10.08,0,0,0,0,16.98,0,0,0,0,12,0,0,0,0,0,0,0,0,0,433773.22,7,3,6.129,0.743,1.975,7,14.66,1,6930,6930,0,0,824,824,35,5,0.142857142857143,0,0,0,0,4,0.114285714285714,0,0,0,0
"라라56b90b",566.81,5.97,43,1050.33,17.68,0,12,0,27,27.62,0,0,0,0,39,8,0,0,12,6,0,0,0,0,634985.89,14,2,6.225,0.839,2.009,7,17.64,1,243,243,0,0,745,745,123,55,0.447154471544715,0,0,26,0.211382113821138,27,0.219512195121951,0,0,0,0
"라라58a91b",153.02,8.3,52,282.98,46.89,7,11,0,102,93.82,16,0,12,8,129,7,16,23,30,16,6,0,0,0,151787.48,2,0,8.204,2.817,0.63,6,5.89,4,56499,14124.75,0,0,5176,1294,52,4,0.0769230769230769,1,0.0192307692307692,1,0.0192307692307692,0,0,0,0,0,0
"라라51a87a",145.76,13.62,410,547.11,56.23,84,723,23,2133,157.6,194,73,70,97,3050,397,409,365,572,468,277,197,40,0,899544.31,281,210,1.171,2.106,0.479,10,89.09,6,2834,472.333333333333,0,0,3328,554.666666666667,402,92,0.228855721393035,1,0.00248756218905473,78,0.194029850746269,11,0.027363184079602,0,0,0,0
"라라54a83b",141.52,8.01,37,235.77,33.01,0,26,0,43,58.62,0,0,0,0,74,7,9,6,11,9,12,10,0,0,103572.25,16,10,4.629,6.889,2.104,5,3.49,1,50,50,0,0,1,1,47,14,0.297872340425532,0,0,11,0.234042553191489,3,0.0638297872340425,0,0,0,0
"라라47a83a",184.25,7.9,13,262.99,19.03,0,19,0,13,23.59,0,0,0,0,32,0,0,0,9,0,8,7,0,0,6112.46,10,8,9.729,2.175,4.044,3,1.37,1,6050,6050,0,0,1799,1799,11,0,0,0,0,0,0,0,0,0,0,0,0
"라라56b87b",448.5,8.89,155,737.83,49.87,15,256,17,700,93.83,33,8,17,18,989,95,115,101,241,206,99,55,19,0,646207.51,98,81,3.353,4.468,0.781,11,45.77,15,26117,1741.13333333333,1,0.0666666666666667,5394,359.6,274,47,0.171532846715328,3,0.0109489051094891,24,0.0875912408759124,16,0.0583941605839416,2,0.0072992700729927,0,0
"라라39a91a",58.92,4.15,2,58.92,18.86,0,0,0,0,18.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7583.11,1,0,25.776,2.188,7.133,2,0.05,1,10996,10996,0,0,2411,2411,5,0,0,0,0,0,0,0,0,0,0,0,0
"라라71b87b",195.17,3.73,4,195.17,46.49,0,0,0,7,46.49,0,0,0,0,8,0,0,0,0,0,0,0,0,0,5894.58,1,0,18.342,1.811,3.362,1,0.31,1,33,33,0,0,0,0,2,1,0.5,1,0.5,0,0,0,0,0,0,0,0
"라라45a98a",98.27,5.09,63,123.3,32.22,0,44,4,82,37.36,6,0,0,0,132,17,7,8,35,28,10,15,0,0,17857.21,47,17,15.039,0.376,3.708,6,3.18,4,22290,5572.5,0,0,9127,2281.75,23,0,0,0,0,0,0,0,0,0,0,0,0
"라라61a94b",66.68,5.08,35,65.4,18.53,0,32,0,21,17.94,0,0,0,0,54,0,0,0,7,13,7,11,0,0,6846.51,29,23,13.415,2.865,2.115,3,0.92,1,55,55,0,0,221,221,6,1,0.166666666666667,0,0,1,0.166666666666667,0,0,0,0,0,0
"라라65b80b",61.49,5.37,19,60.18,25.02,0,14,0,7,24.23,0,0,0,0,21,0,0,0,6,0,0,10,0,0,6018.8,14,13,15.045,3.469,3.14,3,0.42,1,0,0,0,0,566,566,4,0,0,0,0,0,0,0,0,0,0,0,0
"라라48b92a",98.76,5.75,2,94.91,14.98,0,0,0,6,14.43,0,0,0,0,7,0,0,0,6,0,0,0,0,0,8242.61,0,0,6.616,6.675,3.148,2,0.08,1,460,460,0,0,444,444,2,2,1,0,0,1,0.5,1,0.5,0,0,0,0
"라라72a86b",78.45,3.8,3,75.38,15.15,0,0,0,0,14.56,0,0,0,0,7,0,0,0,0,0,0,0,0,0,5427.81,1,0,19.61,1.842,4.86,1,0.09,1,1205,1205,0,0,577,577,1,0,0,0,0,0,0,0,0,0,0,0,0
"라라54b83a",127.47,8.1,64,190.83,38.41,0,54,0,122,68.49,10,0,0,0,186,28,22,20,32,32,22,14,0,0,87107.24,20,14,4.597,4.744,1.509,4,4.81,2,6930,3465,0,0,915,457.5,148,69,0.466216216216216,0,0,27,0.182432432432432,40,0.27027027027027,0,0,0,0
"라라57a93a",89.4,5.4,1,89.4,19.23,0,0,0,0,19.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42308.24,0,0,8.222,2.835,4.068,1,0.04,1,55,55,0,0,3337,3337,17,2,0.117647058823529,1,0.0588235294117647,0,0,1,0.0588235294117647,0,0,0,0
"라라55a99b",76.33,4.82,20,82.33,19.48,0,21,0,14,19.48,0,0,0,0,35,0,0,0,0,13,10,0,0,0,8383.61,15,7,19.846,1.436,11.82,3,0.66,1,495,495,0,0,1871,1871,5,2,0.4,0,0,0,0,1,0.2,1,0.2,0,0
"라라60b86a",89.21,6.81,505,110.96,45.98,23,397,0,545,70.99,53,18,16,30,995,79,77,90,153,215,162,111,21,0,286541.82,403,311,5.539,0.353,1.276,11,20.68,8,18636,2329.5,0,0,10215,1276.875,124,10,0.0806451612903226,0,0,7,0.0564516129032258,3,0.0241935483870968,0,0,0,0
"라라61b81a",181.24,5.38,22,184.92,32.18,0,10,0,14,32.48,0,0,0,0,25,0,0,0,0,6,7,0,0,0,34095.02,12,5,9.328,4.257,6.499,5,1.63,3,9881,3293.66666666667,0,0,2061,687,8,0,0,0,0,0,0,0,0,0,0,0,0
"라라49b89b",58.14,7.36,48,75.91,23.22,0,25,0,39,28.74,0,0,0,0,68,0,0,13,9,14,8,8,0,0,32311.35,22,17,3.622,3.68,1.879,5,1.4,1,220,220,0,0,3852,3852,31,1,0.032258064516129,0,0,1,0.032258064516129,0,0,0,0,0,0
"라라67a94b",68.41,38.4,11,68.41,18.86,0,7,0,0,18.86,0,0,0,0,8,0,0,0,0,0,0,0,0,0,4633.08,8,8,16.585,5.405,11.514,2,0.3,2,11498,5749,0,0,2972,1486,2,0,0,0,0,0,0,0,0,0,0,0,0
"라라58b82a",76.11,5.77,5,89.18,12.51,0,0,0,6,14.37,0,0,0,0,8,0,0,0,0,0,0,0,0,0,13595.71,0,0,10.358,5.555,7.721,2,0.18,1,2640,2640,0,0,327,327,1,0,0,0,0,0,0,0,0,0,0,0,0
"라라59a91b",181.13,13.69,140,1386.01,41.25,146,427,27,2028,62.77,409,135,117,231,2864,305,264,493,530,392,170,68,13,0,469110.21,73,41,8.593,3.206,0.783,8,77.67,7,5605,800.714285714286,0,0,2447,349.571428571429,149,23,0.154362416107383,0,0,18,0.120805369127517,5,0.0335570469798658,0,0,0,0
"라라61b77a",86.9,4.48,36,95.9,33.14,0,23,0,27,44.54,0,0,0,0,50,0,0,0,12,8,11,9,0,0,17292.57,33,18,14.142,1.424,6.265,3,1.38,1,1501,1501,0,0,943,943,5,2,0.4,0,0,2,0.4,0,0,0,0,0,0
"라라65a95b",87.68,5.31,9,86.93,26.58,0,0,0,9,22.92,0,0,0,0,11,0,0,0,0,0,0,0,0,0,3507.22,6,2,19.467,8.641,14.695,2,0.31,2,5578,2789,0,0,2522,1261,6,0,0,0,0,0,0,0,0,0,0,0,0
"라라60a92a",110.67,5,3,110.67,14.22,0,0,0,0,14.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14776.4,0,0,10.275,4.889,1.744,2,0.13,1,1650,1650,0,0,1020,1020,3,0,0,0,0,0,0,0,0,0,0,0,0
"라라67b91a",88.72,4.17,13,88,38.28,0,0,0,0,37.14,0,0,0,0,8,0,0,0,0,0,0,0,0,0,4338.3,10,10,17.029,5.434,6.49,4,0.45,1,605,605,0,0,51,51,2,0,0,0,0,0,0,0,0,0,0,0,0
"라라57b87a",976.82,13.26,20,3488.64,24.42,0,0,0,9,60.22,0,0,0,0,11,0,0,0,0,0,0,0,0,0,1094313.92,0,0,1.753,3.187,0.717,4,27.91,3,12050,4016.66666666667,0,0,10686,3562,70,9,0.128571428571429,0,0,6,0.0857142857142857,3,0.0428571428571429,0,0,0,0
"라라49a93a",236.7,4.5,1,236.7,21.9,0,0,0,0,21.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6815.01,1,0,7.772,6.352,5.554,1,0.09,1,55,55,0,0,3832,3832,3,0,0,0,0,0,0,0,0,0,0,0,0
"라라70b88b",822.87,8.23,47,917.24,27.67,0,0,0,0,31.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108870.99,0,0,16.636,0.894,1.656,1,17.24,1,58249,58249,0,0,2052,2052,22,1,0.0454545454545455,0,0,0,0,1,0.0454545454545455,0,0,0,0
"라라54a94a",129.17,6.15,19,136.8,27.05,0,16,0,24,29.37,0,0,0,0,41,0,0,0,7,10,0,0,0,0,34316.81,11,7,9.255,4.805,3.569,5,1.04,5,18038,3607.6,0,0,5868,1173.6,20,4,0.2,0,0,1,0.05,2,0.1,1,0.05,0,0
"라라74a84a",1164.93,9.66,14,1275.87,9.04,0,0,0,0,10.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75048.16,0,0,22.655,1.753,1.407,1,7.14,1,165,165,0,0,1714,1714,1,0,0,0,0,0,0,0,0,0,0,0,0
"라라53b93a",88.16,5.27,12,87.61,21.88,0,9,0,10,21.59,0,0,0,0,20,0,0,0,0,6,0,0,0,0,9681.25,8,4,9.789,5.762,4.264,2,0.42,1,1082,1082,0,0,148,148,3,0,0,0,0,0,0,0,0,0,0,0,0
"라라58a86a",339.6,20.35,52,2540.47,48.14,33,135,21,1457,88.08,270,154,53,97,1862,188,498,290,295,195,44,11,0,0,588689,0,0,2.153,4.08,1.434,6,52.84,1,905,905,0,0,0,0,69,13,0.188405797101449,0,0,9,0.130434782608696,3,0.0434782608695652,1,0.0144927536231884,0,0
"라라65b87a",216.63,6.59,94,268.37,26.78,0,34,0,43,30.35,0,0,0,0,78,7,7,0,13,20,18,6,0,0,64606.64,39,23,11.32,0.998,0.32,9,7.88,5,61688,12337.6,0,0,4938,987.6,71,20,0.28169014084507,1,0.0140845070422535,6,0.0845070422535211,11,0.154929577464789,2,0.028169014084507,0,0
"라라58a88a",120.6,3.73,22,178.56,26.56,0,19,0,10,30.94,0,0,0,0,29,0,0,0,0,6,8,6,0,0,34548.05,18,13,3.209,3.635,1.398,5,1.6,3,24701,8233.66666666667,0,0,2934,978,19,0,0,0,0,0,0,0,0,0,0,0,0
"라라71a92b",83.68,4.76,70,84.9,21.52,0,38,0,33,22.73,0,0,0,0,74,0,0,0,10,27,8,16,0,0,29504.62,46,33,13.028,2.209,4.19,6,2.38,1,3659,3659,0,0,1711,1711,13,0,0,0,0,0,0,0,0,0,0,0,0
"라라56a85a",166.27,10.97,130,418.58,53.57,17,91,7,595,147.24,18,11,7,7,704,185,142,90,110,78,32,22,0,0,379319.79,60,1,9.283,6.867,11.493,10,21.59,14,46567,3326.21428571429,0,0,6708,479.142857142857,199,58,0.291457286432161,2,0.0100502512562814,40,0.201005025125628,12,0.0603015075376884,1,0.0050251256281407,1,0.0050251256281407
"라라52b88a",115.68,7.82,59,219.51,49.15,0,29,0,48,94.28,0,0,0,0,79,7,9,7,11,23,6,12,0,0,338195.88,56,40,1.627,2.396,1.083,5,5.18,6,15747,2624.5,0,0,2493,415.5,51,3,0.0588235294117647,0,0,1,0.0196078431372549,1,0.0196078431372549,0,0,0,0
"라라38a93b",277.21,5.62,10,275.52,29.67,0,0,0,7,29.43,0,0,0,0,12,0,0,0,0,0,0,0,0,0,3130.44,5,5,22.183,4.878,6.524,2,1.1,1,3168,3168,0,0,4078,4078,3,0,0,0,0,0,0,0,0,0,0,0,0
"라라58a89b",125.29,5.52,22,140.52,28.83,0,15,0,17,37.13,0,0,0,0,34,0,0,0,0,6,6,0,0,0,27187.42,14,7,4.896,2.929,2.614,4,1.24,5,6603,1320.6,0,0,2285,457,7,2,0.285714285714286,0,0,2,0.285714285714286,0,0,0,0,0,0
"라마60b01a",66.71,5.58,23,68.4,23.89,0,22,0,9,24.61,0,0,0,0,31,0,0,0,0,7,6,10,0,0,10628.33,19,16,18.479,5.869,8.152,1,0.63,1,4556,4556,0,0,5532,5532,11,1,0.0909090909090909,0,0,0,0,0,0,0,0,0,0
"라라59a84b",107.14,5.63,50,116.59,33.95,0,37,0,44,38.04,0,0,0,0,83,6,6,0,16,21,13,8,6,0,54246.98,39,17,3.329,2.831,2.98,6,2.33,2,3394,1697,0,0,1545,772.5,9,1,0.111111111111111,0,0,1,0.111111111111111,0,0,0,0,0,0
"라라57a86b",372.82,7.4,72,449.91,46.84,0,20,0,52,69.32,0,0,0,0,74,10,8,8,16,16,7,0,0,0,639292.72,56,20,2.121,4.038,1.553,6,12.96,11,114499,10409,0,0,12190,1108.18181818182,70,17,0.242857142857143,0,0,7,0.1,8,0.114285714285714,2,0.0285714285714286,0,0
"라라44b84b",125.3,9.65,3,232.99,19.96,0,0,0,0,31.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13588.59,0,0,13.712,4.995,5.165,2,0.28,1,1916,1916,0,0,659,659,5,1,0.2,1,0.2,0,0,0,0,0,0,0,0
"라라70a87b",447.2,10.49,7,542.51,32.49,0,6,0,0,36.69,0,0,0,0,6,0,0,0,0,0,0,0,0,0,19823.05,0,0,16.693,1.859,5.664,3,1.52,2,11441,5720.5,0,0,3630,1815,4,0,0,0,0,0,0,0,0,0,0,0,0
"라라50b91b",79.98,5.05,33,83.48,26.66,0,29,0,20,27.87,0,0,0,0,52,0,0,0,7,9,10,7,0,0,14892.64,30,23,4.949,5.008,3.206,2,1.1,1,396,396,0,0,5062,5062,13,0,0,0,0,0,0,0,0,0,0,0,0
"라라68a93b",150.49,6.59,57,158.57,29.78,0,21,0,33,32.23,0,0,0,0,58,0,0,0,13,13,6,0,0,0,36767.1,34,23,13.488,2.668,6.062,6,3.51,1,968,968,0,0,1572,1572,12,1,0.0833333333333333,0,0,0,0,1,0.0833333333333333,0,0,0,0
"라라74b86a",84.57,5.62,14,88.41,19.44,0,14,0,13,20.91,0,0,0,0,28,0,0,6,0,0,7,6,0,0,36645.81,10,9,22.43,1.805,2.538,4,0.5,2,371,185.5,0,0,1282,641,11,0,0,0,0,0,0,0,0,0,0,0,0
"라마51b04a",67.9,4.61,19,67.07,35.38,0,10,0,0,33.76,0,0,0,0,13,0,0,0,0,0,0,6,0,0,9087.9,23,23,22.992,5.716,7.066,5,0.64,1,2211,2211,0,0,1071,1071,4,0,0,0,0,0,0,0,0,0,0,0,0
"라라59b85b",117.03,5.32,4,117.03,17.09,0,0,0,0,17.31,0,0,0,0,10,0,0,0,0,0,0,0,0,0,89187.01,1,1,4.308,3.714,3.667,2,0.19,1,5619,5619,0,0,3056,3056,8,0,0,0,0,0,0,0,0,0,0,0,0
"라라67a90a",109.69,4.62,82,110.77,28.96,0,54,0,40,31.15,6,0,0,0,100,0,0,7,14,19,18,21,7,0,16256.27,73,59,15.474,3.879,4.809,6,3.63,2,20189,10094.5,0,0,3020,1510,18,6,0.333333333333333,0,0,5,0.277777777777778,1,0.0555555555555556,0,0,0,0
"라라57b86a",570.58,31.74,64,6606.53,52.95,197,283,42,4298,257.37,1502,610,328,773,6083,454,888,1430,873,389,97,34,9,0,1403263.26,0,0,0.79,4.356,0.364,7,169.13,4,22780,5695,0,0,3785,946.25,241,47,0.195020746887967,1,0.004149377593361,40,0.16597510373444,2,0.00829875518672199,2,0.00829875518672199,0,0
"라라55a87a",133.86,12.46,574,455.21,61,70,840,33,2289,168.28,265,92,88,141,3394,410,388,471,577,579,387,165,26,0,1319131.46,416,362,1.597,3.583,0.177,11,104.4,15,68892,4592.8,2,0.133333333333333,13617,907.8,461,107,0.232104121475054,6,0.0130151843817787,69,0.149674620390456,23,0.0498915401301518,5,0.0108459869848156,0,0
"라라51b86b",150.86,9.07,313,437.41,58.35,71,326,6,1541,107.76,247,68,72,145,2114,248,213,319,432,337,130,70,9,0,1105700.71,246,0,1.593,2.46,0.297,5,54.66,11,34289,3117.18181818182,0,0,8416,765.090909090909,184,13,0.0706521739130435,0,0,10,0.0543478260869565,3,0.016304347826087,0,0,0,0
"라라70b94b",89.19,5.36,25,94.99,18.37,0,15,0,14,20.7,0,0,0,0,29,0,0,0,0,9,0,6,0,0,11363.25,19,15,9.627,1.858,2.202,4,0.95,4,58964,14741,0,0,4504,1126,25,3,0.12,0,0,0,0,2,0.08,1,0.04,0,0
"라라61b85a",65.37,5.98,4,74.37,16.99,0,0,0,0,21.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11755.37,3,2,5.738,2.386,3.14,1,0.12,2,33,16.5,0,0,6992,3496,10,0,0,0,0,0,0,0,0,0,0,0,0
"라라39a89b",191.97,5.15,32,209.19,18.51,0,12,0,16,18.15,0,0,0,0,30,0,0,0,6,0,0,6,0,0,20769.2,17,13,24.221,0.632,5.39,5,2.68,1,3657,3657,0,0,4029,4029,21,0,0,0,0,0,0,0,0,0,0,0,0
"라라59a91a",214.32,15.39,125,1544.07,35.22,126,750,31,2740,66.3,389,130,109,219,3879,427,402,528,796,655,318,143,25,0,429652.09,95,22,8.624,3.237,1.032,9,77.2,10,71927,7192.7,2,0.2,5282,528.2,186,55,0.295698924731183,4,0.021505376344086,42,0.225806451612903,5,0.0268817204301075,0,0,0,0
"라라56b83a",139.02,6.17,31,153.22,25.9,0,29,0,27,32.08,0,0,0,0,57,0,0,0,8,13,11,8,0,0,19736.02,21,18,4.869,4.115,2.263,3,1.9,3,825,275,0,0,5103,1701,13,1,0.0769230769230769,0,0,0,0,1,0.0769230769230769,0,0,0,0
"라라66b89a",562.77,12.6,1,787.54,7.99,0,0,0,0,11.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20675.26,0,0,28.724,12.366,11.384,1,0.32,1,3300,3300,0,0,251,251,37,21,0.567567567567568,0,0,7,0.189189189189189,11,0.297297297297297,2,0.0540540540540541,0,0
"라라67b92a",93.59,4.75,40,95.28,19.11,0,30,0,17,20.11,0,0,0,0,48,0,0,0,8,11,11,11,0,0,26310.06,29,25,13.964,3.145,7.512,5,1.53,1,462,462,0,0,2623,2623,9,0,0,0,0,0,0,0,0,0,0,0,0
"라라53a91a",88.11,5.12,25,91.54,35.49,0,22,0,18,37.98,0,0,0,0,43,0,0,0,0,17,6,0,0,0,62384.35,12,3,5.287,4.127,3.875,3,0.92,1,506,506,0,0,2273,2273,12,3,0.25,0,0,2,0.166666666666667,1,0.0833333333333333,0,0,0,0
"라마60a02b",66.04,4.8,41,65.81,33.41,0,21,0,8,32.51,0,0,0,0,31,0,0,0,0,0,0,11,0,0,13435.65,37,33,20.696,7.154,8.631,4,1.08,1,55,55,0,0,535,535,9,0,0,0,0,0,0,0,0,0,0,0,0
"라라75a88b",74.82,3.8,10,74.82,22.54,0,0,0,0,22.54,0,0,0,0,7,0,0,0,0,0,0,0,0,0,4877.2,10,5,22.537,1.802,6.095,2,0.3,1,246,246,0,0,8321,8321,1,0,0,0,0,0,0,0,0,0,0,0,0
"라라53b90a",58.32,5.88,7,77.61,13.47,0,0,0,0,19.6,0,0,0,0,9,0,0,0,0,0,0,0,0,0,30044.42,0,0,4.038,3.616,4.189,3,0.22,1,495,495,0,0,2280,2280,2,1,0.5,0,0,0,0,1,0.5,0,0,0,0
"라라54b89a",101.39,4.76,8,117.1,46.72,0,0,0,0,50.56,0,0,0,0,6,0,0,0,0,0,0,0,0,0,31170.07,7,2,1.692,2.792,1.476,4,0.37,3,7486,2495.33333333333,0,0,5077,1692.33333333333,24,7,0.291666666666667,0,0,3,0.125,2,0.0833333333333333,2,0.0833333333333333,0,0
"라라71a89b",943.88,8.19,57,1055.89,26.15,0,0,0,0,27.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58019.35,15,0,16.073,2.202,0.521,2,24.07,3,19749,6583,0,0,4022,1340.66666666667,58,0,0,0,0,0,0,0,0,0,0,0,0
"라라58b86a",341.71,22.13,65,2855.31,49.39,63,225,32,2373,117.45,599,339,88,231,3197,232,842,690,328,264,100,18,0,0,897378.43,0,0,2.108,3.159,1.27,6,74.21,1,990,990,0,0,581,581,143,41,0.286713286713287,0,0,28,0.195804195804196,11,0.0769230769230769,1,0.00699300699300699,0,0
"라라57a88a",170.1,9.81,198,606.43,56.3,102,531,13,2110,131.3,185,62,72,109,2826,402,269,370,634,476,226,90,14,0,971476.28,148,68,4.371,3.238,0.833,8,47.97,13,77434,5956.46153846154,1,0.0769230769230769,9479,729.153846153846,217,51,0.235023041474654,1,0.00460829493087558,37,0.170506912442396,8,0.0368663594470046,4,0.0184331797235023,0,0
"라라57b94b",113.46,4.53,38,121.43,33.85,0,34,0,16,35.64,0,0,0,0,52,0,0,0,0,14,16,9,0,0,28605.25,29,27,11.196,4.876,6.135,5,1.75,3,35586,11862,0,0,4384,1461.33333333333,8,2,0.25,0,0,1,0.125,0,0,0,0,0,0
